entity_id,entity_type,name,image_url
25701,character,"Ookami, Ryouko",https://cdn.myanimelist.net/images/characters/11/90992.jpg
25702,character,"Morino, Ryoushi",https://cdn.myanimelist.net/images/characters/13/94476.jpg
25703,character,"Akai, Ringo",https://cdn.myanimelist.net/images/characters/8/90991.jpg
25704,character,"Ryuuguu, Otohime",https://cdn.myanimelist.net/images/characters/7/99793.jpg
25705,character,"le Fay, Majolica",https://cdn.myanimelist.net/images/characters/12/90994.jpg
25706,character,"Nekomiya, Saburou",https://cdn.myanimelist.net/images/characters/2/99789.jpg
25707,character,"Urashima, Tarou",https://cdn.myanimelist.net/images/characters/16/106749.jpg
25708,character,"Kiriki, Liszt",https://cdn.myanimelist.net/images/characters/3/94480.jpg
25709,character,"Kiriki, Alice",https://cdn.myanimelist.net/images/characters/10/90995.jpg
25710,character,"Ma, Boyong",https://cdn.myanimelist.net/images/voiceactors/3/76658.jpg
25711,staff,"Ma, Boyong",
25712,producer,Epicross,
25713,character,"Myoujingawa, Alice",https://cdn.myanimelist.net/images/characters/9/216609.jpg
25714,staff,"Oyama, Hiroyasu",
25715,character,Thea,https://cdn.myanimelist.net/images/characters/15/498567.jpg
25716,character,Grete,https://cdn.myanimelist.net/images/characters/4/450162.jpg
25717,character,Monika,https://cdn.myanimelist.net/images/characters/12/498566.jpg
25718,character,Erna,https://cdn.myanimelist.net/images/characters/6/500788.jpg
25719,character,Annett,https://cdn.myanimelist.net/images/characters/14/490765.jpg
25720,character,Sibylla,https://cdn.myanimelist.net/images/characters/7/450164.jpg
25721,character,Klaus,https://cdn.myanimelist.net/images/characters/12/490766.jpg
25722,character,Hayate,https://cdn.myanimelist.net/images/characters/8/85544.jpg
25723,character,"Awayuki, Himeno",https://cdn.myanimelist.net/images/characters/12/118248.jpg
25724,character,Sasame,https://cdn.myanimelist.net/images/characters/2/51322.jpg
25725,character,Takako,https://cdn.myanimelist.net/images/characters/10/47210.jpg
25726,character,"Awayuki, Mawata",https://cdn.myanimelist.net/images/characters/3/53253.jpg
25727,character,Mannen,https://cdn.myanimelist.net/images/characters/15/51320.jpg
25728,character,Goh,https://cdn.myanimelist.net/images/characters/3/51321.jpg
25729,character,"Awayuki, Mayune",https://cdn.myanimelist.net/images/characters/3/55092.jpg
25730,character,"Mizutani, Airi",https://cdn.myanimelist.net/images/characters/16/170039.jpg
25731,character,"Himekawa, Elena",https://cdn.myanimelist.net/images/characters/5/169879.jpg
25732,producer,Gakken,
25733,character,"Suzuki, Rena",https://cdn.myanimelist.net/images/characters/4/248485.jpg
25734,character,"Mie, Ai",https://cdn.myanimelist.net/images/characters/13/498666.jpg
25735,character,"Komura, Kaede",https://cdn.myanimelist.net/images/characters/3/498665.jpg
25736,character,"Azuma, Ren",https://cdn.myanimelist.net/images/characters/2/513724.jpg
25737,character,"Hibuchi, Yuika",https://cdn.myanimelist.net/images/characters/13/513730.jpg
25738,character,"Someya, Narumi",https://cdn.myanimelist.net/images/characters/2/513725.jpg
25739,character,"Kawato, Asuka",https://cdn.myanimelist.net/images/characters/13/513729.jpg
25740,character,"Yasaka, Tomo",https://cdn.myanimelist.net/images/characters/2/513727.jpg
25741,character,History Teacher,https://cdn.myanimelist.net/images/characters/15/578414.jpg
25742,voice_actor,"Saitou, Junichi",https://cdn.myanimelist.net/images/voiceactors/3/65952.jpg
25743,character,"Mie, Mother",https://cdn.myanimelist.net/images/characters/9/578415.jpg
25744,character,Japanese Language Teacher,https://cdn.myanimelist.net/images/characters/5/578417.jpg
25745,voice_actor,"Kawakami, Kouji",https://cdn.myanimelist.net/images/voiceactors/2/53811.jpg
25746,staff,"Nakanishi, Hirofumi",
25747,staff,"Yokomine, Katsumasa",
25748,character,"Sakura, Nina",https://cdn.myanimelist.net/images/characters/11/82016.jpg
25749,character,"Tateishi, Ayu",https://cdn.myanimelist.net/images/characters/16/82161.jpg
25750,character,"Tsujiai, Hiroki",https://cdn.myanimelist.net/images/characters/9/82042.jpg
25751,character,"Orihara, Maya",https://cdn.myanimelist.net/images/characters/7/82023.jpg
25752,character,"Kaji, Tetsushi",https://cdn.myanimelist.net/images/characters/9/82025.jpg
25753,character,"Kirishima, Yuta",https://cdn.myanimelist.net/images/characters/7/82021.jpg
25754,character,Nina's Grandfather,https://cdn.myanimelist.net/images/characters/4/82018.jpg
25755,character,"Kawanakajima, Jun",https://cdn.myanimelist.net/images/characters/8/82020.jpg
25756,character,Hisui,https://cdn.myanimelist.net/images/characters/2/577486.jpg
25757,character,"Nakamura, Sawa",https://cdn.myanimelist.net/images/characters/7/344172.jpg
25758,character,"Kasuga, Takao",https://cdn.myanimelist.net/images/characters/16/167973.jpg
25759,character,"Saeki, Nanako",https://cdn.myanimelist.net/images/characters/7/208123.jpg
25760,character,"Kojima, Ken",https://cdn.myanimelist.net/images/characters/8/201373.jpg
25761,character,"Yamada, Masakazu",https://cdn.myanimelist.net/images/characters/7/206967.jpg
25762,voice_actor,"Matsuzaki, Katsutoshi",https://cdn.myanimelist.net/images/voiceactors/1/24343.jpg
25763,character,"Kinoshita, Ai",https://cdn.myanimelist.net/images/characters/15/299554.jpg
25764,voice_actor,"Uemura, Ayako",https://cdn.myanimelist.net/images/voiceactors/1/24341.jpg
25765,character,"Kasuga, Father",https://cdn.myanimelist.net/images/characters/10/299612.jpg
25766,character,"Nakamura, Grandmother",https://cdn.myanimelist.net/images/characters/16/299557.jpg
25767,character,"Kasuga, Mother",https://cdn.myanimelist.net/images/characters/5/299610.jpg
25768,character,"Saeki, Mother",https://cdn.myanimelist.net/images/characters/6/299497.jpg
25769,character,Pastice,https://cdn.myanimelist.net/images/characters/2/310824.jpg
25770,character,Oulu,https://cdn.myanimelist.net/images/characters/3/314241.jpg
25771,character,Parrot,https://cdn.myanimelist.net/images/characters/6/402603.jpg
25772,character,Chocola,https://cdn.myanimelist.net/images/characters/8/233313.jpg
25773,character,"Kenjou, Akira",https://cdn.myanimelist.net/images/characters/11/464722.jpg
25774,character,"Arisugawa, Himari",https://cdn.myanimelist.net/images/characters/9/496096.jpg
25775,character,"Tategami, Aoi",https://cdn.myanimelist.net/images/characters/3/496098.jpg
25776,character,"Kirahoshi, Ciel",https://cdn.myanimelist.net/images/characters/13/496103.jpg
25777,character,"Kuroki, Rio",https://cdn.myanimelist.net/images/characters/16/331811.jpg
25778,character,Bibury,https://cdn.myanimelist.net/images/characters/4/332100.jpg
25779,staff,"Kureta, Kouhei",
25780,producer,Toshiba EMI,
25781,character,Ishikui,https://cdn.myanimelist.net/images/characters/9/564709.jpg
25782,character,Biwa Hayahide,https://cdn.myanimelist.net/images/characters/5/574431.jpg
25783,character,Narita Taishin,https://cdn.myanimelist.net/images/characters/14/574432.jpg
25784,voice_actor,"Watanabe, Keiko",https://cdn.myanimelist.net/images/voiceactors/3/62763.jpg
25785,character,Winning Ticket,https://cdn.myanimelist.net/images/characters/7/574433.jpg
25786,staff,"Hasegawa, Ikumi",
25787,studio,Studio Bogey,
25788,producer,Public & Basic,
25789,character,Kuro-chan,https://cdn.myanimelist.net/images/characters/14/537698.jpg
25790,character,Mi-kun,https://cdn.myanimelist.net/images/characters/16/537701.jpg
25791,voice_actor,"Tezuka, Chiharu",https://cdn.myanimelist.net/images/voiceactors/1/57432.jpg
25792,character,Matatabi,https://cdn.myanimelist.net/images/characters/12/537703.jpg
25793,character,"Gou, Mantarou",https://cdn.myanimelist.net/images/characters/7/537705.jpg
25794,voice_actor,"Tsunakake, Hiromi",https://cdn.myanimelist.net/images/voiceactors/3/57254.jpg
25795,character,"Suzuki, Ichirou",https://cdn.myanimelist.net/images/questionmark_23.jpg
25796,character,Megumi,https://cdn.myanimelist.net/images/questionmark_23.jpg
25797,character,"Yoshino, Satoko",https://cdn.myanimelist.net/images/questionmark_23.jpg
25798,character,"Okada, Chieko",https://cdn.myanimelist.net/images/questionmark_23.jpg
25799,character,"Marchalrayd, Melphiera",https://cdn.myanimelist.net/images/characters/7/605417.jpg
25800,character,"du Galbraith, Aristide Rogier",https://cdn.myanimelist.net/images/characters/7/605418.jpg
25801,character,"Lusable, Blanche",https://cdn.myanimelist.net/images/characters/2/612654.jpg
25802,character,"Schaal, Natalie",https://cdn.myanimelist.net/images/characters/16/612655.jpg
25803,character,Herman,https://cdn.myanimelist.net/images/characters/2/609295.jpg
25804,voice_actor,"Iwaki, Yasushi",https://cdn.myanimelist.net/images/voiceactors/3/50844.jpg
25805,character,"Centiel, Lillian",https://cdn.myanimelist.net/images/characters/6/612656.jpg
25806,character,Mrs. Laforgue,https://cdn.myanimelist.net/images/characters/15/614013.jpg
25807,character,Mrs. Jourdan,https://cdn.myanimelist.net/images/characters/9/614015.jpg
25808,character,Mrs. Serow,https://cdn.myanimelist.net/images/characters/16/614014.jpg
25809,character,"Marchalrayd, Celia",https://cdn.myanimelist.net/images/characters/4/607713.jpg
25810,character,"Mousy, Dark",https://cdn.myanimelist.net/images/characters/9/125869.jpg
25811,character,"Niwa, Daisuke",https://cdn.myanimelist.net/images/characters/16/81279.jpg
25812,character,"Hiwatari, Satoshi",https://cdn.myanimelist.net/images/characters/11/125825.jpg
25813,character,"Harada, Riku",https://cdn.myanimelist.net/images/characters/16/125863.jpg
25814,character,"Harada, Risa",https://cdn.myanimelist.net/images/characters/6/41251.jpg
25815,character,Krad,https://cdn.myanimelist.net/images/characters/14/54643.jpg
25816,character,With,https://cdn.myanimelist.net/images/characters/6/73143.jpg
25817,character,"Hio, Mio",https://cdn.myanimelist.net/images/characters/14/83907.jpg
25818,character,"Niwa, Daichi",https://cdn.myanimelist.net/images/characters/12/120761.jpg
25819,character,"Niwa, Kosuke",https://cdn.myanimelist.net/images/characters/14/58242.jpg
25820,producer,JM Animation,
25821,character,"Hatori, Kanon",https://cdn.myanimelist.net/images/characters/14/116535.jpg
25822,character,"Mikogami, Riko",https://cdn.myanimelist.net/images/characters/2/116532.jpg
25823,character,"Mikogami, Nagisa",https://cdn.myanimelist.net/images/characters/12/116534.jpg
25824,character,"Mikogami, Rimu",https://cdn.myanimelist.net/images/characters/11/116533.jpg
25825,character,"Hatori, Misa",https://cdn.myanimelist.net/images/characters/2/116536.jpg
25826,character,"Mikogami, Haruka",https://cdn.myanimelist.net/images/characters/9/116540.jpg
25827,character,"Ryuudou, Pulse",https://cdn.myanimelist.net/images/characters/11/116541.jpg
25828,character,"Futatsugi, Kyousuke",https://cdn.myanimelist.net/images/questionmark_23.jpg
25829,character,"Cobblepot, Jun",https://cdn.myanimelist.net/images/characters/5/434271.jpg
25830,character,"Miyabe, Kasumi",https://cdn.myanimelist.net/images/characters/5/189136.jpg
25831,character,Boogiepop,https://cdn.myanimelist.net/images/characters/16/171243.jpg
25832,character,"Kirima, Nagi",https://cdn.myanimelist.net/images/characters/10/371891.jpg
25833,character,Boogiepop Phantom,https://cdn.myanimelist.net/images/characters/12/166089.jpg
25834,character,"Miyashita, Touka",https://cdn.myanimelist.net/images/characters/11/353055.jpg
25835,character,"Suema, Kazuko",https://cdn.myanimelist.net/images/characters/14/390091.jpg
25836,voice_actor,"Nagasawa, Kyou",https://cdn.myanimelist.net/images/questionmark_23.jpg
25837,character,"Kisaragi, Manaka",https://cdn.myanimelist.net/images/characters/10/373892.jpg
25838,character,"Poom, Poom",https://cdn.myanimelist.net/images/characters/8/373882.jpg
25839,voice_actor,"Tochihara, Rakuto",https://cdn.myanimelist.net/images/voiceactors/3/22778.jpg
25840,character,"Kuroda, Shinpei",https://cdn.myanimelist.net/images/characters/5/380090.jpg
25841,character,"Arito, Misuzu",https://cdn.myanimelist.net/images/characters/14/373901.jpg
25842,character,"Saotome, Masami",https://cdn.myanimelist.net/images/characters/13/375739.jpg
25843,staff,"Furuse, Kazuya",
25844,staff,"Nishimaki, Hideo",
25845,character,Younger Crane Twin Brother,https://cdn.myanimelist.net/images/characters/2/598402.jpg
25846,character,Older Crane Twin Brother,https://cdn.myanimelist.net/images/characters/16/598403.jpg
25847,character,"Zhang, Xiaoyi",https://cdn.myanimelist.net/images/characters/4/598404.jpg
25848,character,"Hou, Xiaoyi",https://cdn.myanimelist.net/images/characters/11/598406.jpg
25849,character,"Zhou, Er",https://cdn.myanimelist.net/images/characters/6/598405.jpg
25850,character,Rat Demon,https://cdn.myanimelist.net/images/characters/6/598401.jpg
25851,character,"Mishima, Nana",https://cdn.myanimelist.net/images/characters/7/151021.jpg
25852,character,"Aizawa, Kakeru",https://cdn.myanimelist.net/images/characters/13/82114.jpg
25853,character,"Aizawa, Suguru",https://cdn.myanimelist.net/images/characters/10/155557.jpg
25854,character,"Araki, Ryuuichi",https://cdn.myanimelist.net/images/characters/6/158155.jpg
25855,character,"Murasaki, Mai",https://cdn.myanimelist.net/images/characters/11/162667.jpg
25856,voice_actor,"Sudou, Saori",https://cdn.myanimelist.net/images/voiceactors/1/57574.jpg
25857,character,"Aizawa, Mito",https://cdn.myanimelist.net/images/characters/15/155555.jpg
25858,character,"Silva, Leonardo",https://cdn.myanimelist.net/images/characters/4/155785.jpg
25859,character,"Oda, Ryoma",https://cdn.myanimelist.net/images/characters/12/155783.jpg
25860,character,"Matoba, Kaoru",https://cdn.myanimelist.net/images/characters/13/158387.jpg
25861,character,"Takajo, Akira",https://cdn.myanimelist.net/images/characters/3/161505.jpg
25862,studio,Tama Production,
25863,character,"Sakamoto, Kappei",https://cdn.myanimelist.net/images/characters/16/44611.jpg
25864,character,"Aki, Akane",https://cdn.myanimelist.net/images/characters/9/238597.jpg
25865,voice_actor,"Tsushima, Mizuho",https://cdn.myanimelist.net/images/voiceactors/2/30143.jpg
25866,character,Seiichiro,https://cdn.myanimelist.net/images/characters/5/20520.jpg
25867,voice_actor,"Oohira, Tooru",https://cdn.myanimelist.net/images/voiceactors/3/45263.jpg
25868,character,"Natsu, Kaori",https://cdn.myanimelist.net/images/characters/6/20518.jpg
25869,character,Akane's Mother,https://cdn.myanimelist.net/images/characters/10/345387.jpg
25870,voice_actor,"Tomochika, Keiko",https://cdn.myanimelist.net/images/questionmark_23.jpg
25871,voice_actor,"Shima, Shunsuke",https://cdn.myanimelist.net/images/voiceactors/2/31461.jpg
25872,character,"Nemuri, Kyoushirou",https://cdn.myanimelist.net/images/characters/13/20522.jpg
25873,staff,"Miyata, Tomoyuki",
25874,staff,"Hayashi, Masayuki",
25875,staff,"Tsuda, Yoshizou",
25876,voice_actor,"Kanno, Yoko",https://cdn.myanimelist.net/images/voiceactors/3/24673.jpg
25877,character,Child,https://cdn.myanimelist.net/images/characters/15/560350.jpg
25878,character,Micchi,https://cdn.myanimelist.net/images/characters/7/560348.jpg
25879,voice_actor,"Takayama, Akira",https://cdn.myanimelist.net/images/questionmark_23.jpg
25880,character,Co-Oni,https://cdn.myanimelist.net/images/characters/13/560344.jpg
25881,character,Hagoromo,https://cdn.myanimelist.net/images/characters/4/560345.jpg
25882,character,Zico,https://cdn.myanimelist.net/images/characters/16/560346.jpg
25883,staff,"Saeki, Yukie",
25884,staff,"Son, Seung-Hui",
25885,staff,BACK-ON,
25886,producer,Hayakawa Shobou,
25887,character,Guin,https://cdn.myanimelist.net/images/characters/7/76695.jpg
25888,character,István,https://cdn.myanimelist.net/images/characters/13/57594.jpg
25889,character,"Aldo, Naris",https://cdn.myanimelist.net/images/characters/11/61205.jpg
25890,character,"Aldoros, Remus Al Jeinus",https://cdn.myanimelist.net/images/characters/2/56792.jpg
25891,character,"Jeina, Rinda Arudia",https://cdn.myanimelist.net/images/characters/16/61203.jpg
25892,character,Amnelis,https://cdn.myanimelist.net/images/characters/9/57593.jpg
25893,character,Sala,https://cdn.myanimelist.net/images/characters/11/121268.jpg
25894,character,Lussia,https://cdn.myanimelist.net/images/characters/16/121267.jpg
25895,character,Vanon,https://cdn.myanimelist.net/images/characters/3/379926.jpg
25896,character,Li Fa,https://cdn.myanimelist.net/images/characters/15/226595.jpg
